Shodai,1.63,Takarafuji,2.28,2017-11-18 04:20:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 04:20:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 04:20:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 04:25:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 04:25:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 04:25:03
Goeido,1.44,Shohozan,2.79,2017-11-18 04:25:03
Hakuho,1.14,Onosho,5.7,2017-11-18 04:25:03
Ichinojo,1.72,Tochiozan,2.12,2017-11-18 04:25:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 04:25:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 04:25:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 04:25:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 04:25:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 04:25:03
Mitakeumi,1.73,Tamawashi,2.11,2017-11-18 04:25:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 04:25:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 04:25:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 04:25:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 04:25:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 04:25:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 04:30:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 04:30:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 04:30:03
Goeido,1.44,Shohozan,2.79,2017-11-18 04:30:03
Hakuho,1.14,Onosho,5.7,2017-11-18 04:30:03
Ichinojo,1.72,Tochiozan,2.12,2017-11-18 04:30:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 04:30:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 04:30:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 04:30:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 04:30:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 04:30:03
Mitakeumi,1.73,Tamawashi,2.11,2017-11-18 04:30:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 04:30:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 04:30:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 04:30:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 04:30:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 04:30:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 04:35:02
Arawashi,1.61,Daishomaru,2.32,2017-11-18 04:35:02
Chiyoshoma,2.08,Endo,1.75,2017-11-18 04:35:02
Goeido,1.44,Shohozan,2.79,2017-11-18 04:35:02
Hakuho,1.14,Onosho,5.7,2017-11-18 04:35:02
Ichinojo,1.72,Tochiozan,2.12,2017-11-18 04:35:02
Ikioi,1.68,Okinoumi,2.19,2017-11-18 04:35:02
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 04:35:02
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 04:35:02
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 04:35:02
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 04:35:02
Mitakeumi,1.73,Tamawashi,2.11,2017-11-18 04:35:02
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 04:35:02
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 04:35:02
Shodai,1.63,Takarafuji,2.28,2017-11-18 04:35:02
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 04:35:02
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 04:35:02
Aminishiki,1.69,Takekaze,2.17,2017-11-18 04:40:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 04:40:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 04:40:03
Goeido,1.44,Shohozan,2.79,2017-11-18 04:40:03
Hakuho,1.14,Onosho,5.7,2017-11-18 04:40:03
Ichinojo,1.72,Tochiozan,2.12,2017-11-18 04:40:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 04:40:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 04:40:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 04:40:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 04:40:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 04:40:03
Mitakeumi,1.73,Tamawashi,2.11,2017-11-18 04:40:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 04:40:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 04:40:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 04:40:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 04:40:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 04:40:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 04:45:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 04:45:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 04:45:03
Goeido,1.44,Shohozan,2.79,2017-11-18 04:45:03
Hakuho,1.14,Onosho,5.7,2017-11-18 04:45:03
Ichinojo,1.72,Tochiozan,2.12,2017-11-18 04:45:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 04:45:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 04:45:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 04:45:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 04:45:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 04:45:03
Mitakeumi,1.73,Tamawashi,2.11,2017-11-18 04:45:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 04:45:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 04:45:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 04:45:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 04:45:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 04:45:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 04:50:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 04:50:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 04:50:03
Goeido,1.44,Shohozan,2.79,2017-11-18 04:50:03
Hakuho,1.14,Onosho,5.7,2017-11-18 04:50:03
Ichinojo,1.72,Tochiozan,2.12,2017-11-18 04:50:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 04:50:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 04:50:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 04:50:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 04:50:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 04:50:03
Mitakeumi,1.73,Tamawashi,2.11,2017-11-18 04:50:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 04:50:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 04:50:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 04:50:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 04:50:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 04:50:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 04:55:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 04:55:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 04:55:03
Goeido,1.44,Shohozan,2.79,2017-11-18 04:55:03
Hakuho,1.14,Onosho,5.7,2017-11-18 04:55:03
Ichinojo,1.72,Tochiozan,2.12,2017-11-18 04:55:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 04:55:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 04:55:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 04:55:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 04:55:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 04:55:03
Mitakeumi,1.73,Tamawashi,2.11,2017-11-18 04:55:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 04:55:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 04:55:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 04:55:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 04:55:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 04:55:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 05:00:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 05:00:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 05:00:03
Goeido,1.44,Shohozan,2.79,2017-11-18 05:00:03
Hakuho,1.14,Onosho,5.7,2017-11-18 05:00:03
Ichinojo,1.72,Tochiozan,2.12,2017-11-18 05:00:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 05:00:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 05:00:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 05:00:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 05:00:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 05:00:03
Mitakeumi,1.73,Tamawashi,2.11,2017-11-18 05:00:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 05:00:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 05:00:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 05:00:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 05:00:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 05:00:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 05:05:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 05:05:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 05:05:03
Goeido,1.44,Shohozan,2.79,2017-11-18 05:05:03
Hakuho,1.14,Onosho,5.7,2017-11-18 05:05:03
Ichinojo,1.67,Tochiozan,2.2,2017-11-18 05:05:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 05:05:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 05:05:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 05:05:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 05:05:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 05:05:03
Mitakeumi,1.76,Tamawashi,2.06,2017-11-18 05:05:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 05:05:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 05:05:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 05:05:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 05:05:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 05:05:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 05:10:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 05:10:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 05:10:03
Goeido,1.44,Shohozan,2.79,2017-11-18 05:10:03
Hakuho,1.14,Onosho,5.7,2017-11-18 05:10:03
Ichinojo,1.67,Tochiozan,2.2,2017-11-18 05:10:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 05:10:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 05:10:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 05:10:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 05:10:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 05:10:03
Mitakeumi,1.76,Tamawashi,2.06,2017-11-18 05:10:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 05:10:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 05:10:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 05:10:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 05:10:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 05:10:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 05:15:02
Arawashi,1.61,Daishomaru,2.32,2017-11-18 05:15:02
Chiyoshoma,2.08,Endo,1.75,2017-11-18 05:15:02
Goeido,1.44,Shohozan,2.79,2017-11-18 05:15:02
Hakuho,1.14,Onosho,5.7,2017-11-18 05:15:02
Ichinojo,1.67,Tochiozan,2.2,2017-11-18 05:15:02
Ikioi,1.68,Okinoumi,2.19,2017-11-18 05:15:02
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 05:15:02
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 05:15:02
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 05:15:02
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 05:15:02
Mitakeumi,1.9,Tamawashi,1.9,2017-11-18 05:15:02
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 05:15:02
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 05:15:02
Shodai,1.63,Takarafuji,2.28,2017-11-18 05:15:02
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 05:15:02
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 05:15:02
Aminishiki,1.69,Takekaze,2.17,2017-11-18 05:20:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 05:20:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 05:20:03
Goeido,1.44,Shohozan,2.79,2017-11-18 05:20:03
Hakuho,1.14,Onosho,5.7,2017-11-18 05:20:03
Ichinojo,1.67,Tochiozan,2.2,2017-11-18 05:20:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 05:20:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 05:20:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 05:20:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 05:20:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 05:20:03
Mitakeumi,1.9,Tamawashi,1.9,2017-11-18 05:20:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 05:20:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 05:20:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 05:20:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 05:20:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 05:20:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 05:25:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 05:25:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 05:25:03
Goeido,1.44,Shohozan,2.79,2017-11-18 05:25:03
Hakuho,1.14,Onosho,5.7,2017-11-18 05:25:03
Ichinojo,1.67,Tochiozan,2.2,2017-11-18 05:25:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 05:25:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 05:25:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 05:25:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 05:25:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 05:25:03
Mitakeumi,1.9,Tamawashi,1.9,2017-11-18 05:25:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 05:25:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 05:25:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 05:25:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 05:25:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 05:25:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 05:30:02
Arawashi,1.61,Daishomaru,2.32,2017-11-18 05:30:02
Chiyoshoma,2.08,Endo,1.75,2017-11-18 05:30:02
Goeido,1.44,Shohozan,2.79,2017-11-18 05:30:02
Hakuho,1.14,Onosho,5.7,2017-11-18 05:30:02
Ichinojo,1.67,Tochiozan,2.2,2017-11-18 05:30:02
Ikioi,1.68,Okinoumi,2.19,2017-11-18 05:30:02
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 05:30:02
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 05:30:02
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 05:30:02
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 05:30:02
Mitakeumi,1.9,Tamawashi,1.9,2017-11-18 05:30:02
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 05:30:02
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 05:30:02
Shodai,1.63,Takarafuji,2.28,2017-11-18 05:30:02
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 05:30:02
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 05:30:02
Aminishiki,1.69,Takekaze,2.17,2017-11-18 05:35:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 05:35:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 05:35:03
Goeido,1.44,Shohozan,2.79,2017-11-18 05:35:03
Hakuho,1.14,Onosho,5.7,2017-11-18 05:35:03
Ichinojo,1.67,Tochiozan,2.2,2017-11-18 05:35:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 05:35:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 05:35:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 05:35:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 05:35:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 05:35:03
Mitakeumi,1.9,Tamawashi,1.9,2017-11-18 05:35:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 05:35:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 05:35:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 05:35:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 05:35:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 05:35:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 05:40:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 05:40:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 05:40:03
Goeido,1.44,Shohozan,2.79,2017-11-18 05:40:03
Hakuho,1.14,Onosho,5.7,2017-11-18 05:40:03
Ichinojo,1.67,Tochiozan,2.2,2017-11-18 05:40:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 05:40:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 05:40:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 05:40:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 05:40:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 05:40:03
Mitakeumi,1.9,Tamawashi,1.9,2017-11-18 05:40:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 05:40:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 05:40:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 05:40:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 05:40:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 05:40:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 05:45:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 05:45:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 05:45:03
Goeido,1.44,Shohozan,2.79,2017-11-18 05:45:03
Hakuho,1.14,Onosho,5.7,2017-11-18 05:45:03
Ichinojo,1.67,Tochiozan,2.2,2017-11-18 05:45:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 05:45:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 05:45:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 05:45:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 05:45:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 05:45:03
Mitakeumi,1.9,Tamawashi,1.9,2017-11-18 05:45:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 05:45:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 05:45:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 05:45:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 05:45:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 05:45:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 05:50:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 05:50:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 05:50:03
Goeido,1.44,Shohozan,2.79,2017-11-18 05:50:03
Hakuho,1.14,Onosho,5.7,2017-11-18 05:50:03
Ichinojo,1.67,Tochiozan,2.2,2017-11-18 05:50:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 05:50:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 05:50:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 05:50:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 05:50:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 05:50:03
Mitakeumi,1.9,Tamawashi,1.9,2017-11-18 05:50:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 05:50:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 05:50:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 05:50:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 05:50:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 05:50:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 05:55:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 05:55:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 05:55:03
Goeido,1.44,Shohozan,2.79,2017-11-18 05:55:03
Hakuho,1.14,Onosho,5.7,2017-11-18 05:55:03
Ichinojo,1.67,Tochiozan,2.2,2017-11-18 05:55:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 05:55:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 05:55:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 05:55:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 05:55:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 05:55:03
Mitakeumi,1.9,Tamawashi,1.9,2017-11-18 05:55:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 05:55:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 05:55:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 05:55:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 05:55:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 05:55:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 06:00:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 06:00:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 06:00:03
Goeido,1.44,Shohozan,2.79,2017-11-18 06:00:03
Hakuho,1.14,Onosho,5.7,2017-11-18 06:00:03
Ichinojo,1.67,Tochiozan,2.2,2017-11-18 06:00:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 06:00:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 06:00:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 06:00:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 06:00:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 06:00:03
Mitakeumi,1.88,Tamawashi,1.92,2017-11-18 06:00:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 06:00:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 06:00:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 06:00:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 06:00:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 06:00:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 06:05:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 06:05:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 06:05:03
Goeido,1.44,Shohozan,2.79,2017-11-18 06:05:03
Hakuho,1.14,Onosho,5.7,2017-11-18 06:05:03
Ichinojo,1.64,Tochiozan,2.26,2017-11-18 06:05:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 06:05:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 06:05:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 06:05:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 06:05:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 06:05:03
Mitakeumi,1.88,Tamawashi,1.92,2017-11-18 06:05:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 06:05:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 06:05:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 06:05:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 06:05:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 06:05:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 06:10:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 06:10:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 06:10:03
Goeido,1.43,Shohozan,2.83,2017-11-18 06:10:03
Hakuho,1.14,Onosho,5.7,2017-11-18 06:10:03
Ichinojo,1.61,Tochiozan,2.32,2017-11-18 06:10:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 06:10:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 06:10:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 06:10:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 06:10:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 06:10:03
Mitakeumi,1.88,Tamawashi,1.92,2017-11-18 06:10:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 06:10:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 06:10:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 06:10:03
Takakeisho,1.64,Chiyotairyu,2.26,2017-11-18 06:10:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 06:10:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 06:15:03
Arawashi,1.61,Daishomaru,2.32,2017-11-18 06:15:03
Chiyoshoma,2.08,Endo,1.75,2017-11-18 06:15:03
Goeido,1.43,Shohozan,2.83,2017-11-18 06:15:03
Hakuho,1.14,Onosho,5.7,2017-11-18 06:15:03
Ichinojo,1.61,Tochiozan,2.32,2017-11-18 06:15:03
Ikioi,1.68,Okinoumi,2.19,2017-11-18 06:15:03
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 06:15:03
Kisenosato,1.55,Hokutofuji,2.45,2017-11-18 06:15:03
Kotoshogiku,1.5,Yoshikaze,2.59,2017-11-18 06:15:03
Kotoyuki,1.9,Daiamami,1.9,2017-11-18 06:15:03
Mitakeumi,1.88,Tamawashi,1.92,2017-11-18 06:15:03
Myogiryu,2.08,Asanoyama,1.75,2017-11-18 06:15:03
Nishikigi,1.9,Kagayaki,1.9,2017-11-18 06:15:03
Shodai,1.63,Takarafuji,2.28,2017-11-18 06:15:03
Takakeisho,1.62,Chiyotairyu,2.3,2017-11-18 06:15:03
Takayasu,1.4,Chiyonokuni,2.96,2017-11-18 06:15:03
Aminishiki,1.69,Takekaze,2.17,2017-11-18 06:20:02
Arawashi,1.61,Daishomaru,2.32,2017-11-18 06:20:02
Chiyoshoma,2.08,Endo,1.75,2017-11-18 06:20:02
Goeido,1.43,Shohozan,2.83,2017-11-18 06:20:02
Hakuho,1.14,Onosho,5.7,2017-11-18 06:20:02
Ichinojo,1.61,Tochiozan,2.32,2017-11-18 06:20:02
Ikioi,1.68,Okinoumi,2.19,2017-11-18 06:20:02
Kaisei,1.9,Chiyomaru,1.9,2017-11-18 06:20:02
